ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
JNU,"Juneau, AK",GST,"Gustavus, AK"
JNU,"Juneau, AK",KAE,"Kake, AK"
JNU,"Juneau, AK",PEC,"Pelican, AK"
JNU,"Juneau, AK",TKE,"Tenakee, AK"
JNU,"Juneau, AK",HNH,"Hoonah, AK"
JNU,"Juneau, AK",SGY,"Skagway, AK"
JNU,"Juneau, AK",AGN,"Angoon, AK"
JNU,"Juneau, AK",ELV,"Elfin Cove, AK"
JNU,"Juneau, AK",JNU,"Juneau, AK"
JNU,"Juneau, AK",PEC,"Pelican, AK"
JNU,"Juneau, AK",TKE,"Tenakee, AK"
JNU,"Juneau, AK",HNH,"Hoonah, AK"
JNU,"Juneau, AK",AGN,"Angoon, AK"
JNU,"Juneau, AK",ELV,"Elfin Cove, AK"
JNU,"Juneau, AK",EXI,"Excursion Inlet, AK"
JNU,"Juneau, AK",PBK,"Pack Creek, AK"
JNU,"Juneau, AK",HNS,"Haines, AK"
JNU,"Juneau, AK",GST,"Gustavus, AK"
JNU,"Juneau, AK",KAE,"Kake, AK"
JNU,"Juneau, AK",KLW,"Klawock, AK"
JNU,"Juneau, AK",HNH,"Hoonah, AK"
JNU,"Juneau, AK",PSG,"Petersburg, AK"
JNU,"Juneau, AK",WRG,"Wrangell, AK"
JNU,"Juneau, AK",KAE,"Kake, AK"
JNU,"Juneau, AK",YAK,"Yakutat, AK"
JNU,"Juneau, AK",JNU,"Juneau, AK"
JNU,"Juneau, AK",GST,"Gustavus, AK"
JNU,"Juneau, AK",SGY,"Skagway, AK"
JNU,"Juneau, AK",JNU,"Juneau, AK"
JNU,"Juneau, AK",SIT,"Sitka, AK"
JNU,"Juneau, AK",TKE,"Tenakee, AK"
JNU,"Juneau, AK",HNH,"Hoonah, AK"
JNU,"Juneau, AK",EXI,"Excursion Inlet, AK"
JNU,"Juneau, AK",AGN,"Angoon, AK"
JNU,"Juneau, AK",ELV,"Elfin Cove, AK"
JNU,"Juneau, AK",PEC,"Pelican, AK"
JNU,"Juneau, AK",TKE,"Tenakee, AK"
JNU,"Juneau, AK",HNH,"Hoonah, AK"
JNU,"Juneau, AK",AGN,"Angoon, AK"
JNU,"Juneau, AK",ELV,"Elfin Cove, AK"
JNU,"Juneau, AK",EXI,"Excursion Inlet, AK"
JNU,"Juneau, AK",PBK,"Pack Creek, AK"
JNU,"Juneau, AK",PSG,"Petersburg, AK"
JNU,"Juneau, AK",GST,"Gustavus, AK"
JNU,"Juneau, AK",GST,"Gustavus, AK"
JNU,"Juneau, AK",GST,"Gustavus, AK"
JNU,"Juneau, AK",GST,"Gustavus, AK"
JNU,"Juneau, AK",GST,"Gustavus, AK"
JRA,"New York, NY",TEB,"Teterboro, NJ"
JRV,"Ceiba, PR",VQS,"Vieques, PR"
JRV,"Ceiba, PR",CPX,"Culebra, PR"
JRV,"Ceiba, PR",CPX,"Culebra, PR"
JST,"Johnstown, PA",ORD,"Chicago, IL"
JST,"Johnstown, PA",IAD,"Washington, DC"
JVL,"Beloit/Janesville, WI",MRY,"Monterey, CA"
JXN,"Jackson, MI",MQY,"Smyrna, TN"
JZE,"Trading Bay, AK",ANC,"Anchorage, AK"
JZT,"Arlington, TX",LRD,"Laredo, TX"
JZT,"Arlington, TX",GTR,"Columbus, MS"
JZT,"Arlington, TX",ELP,"El Paso, TX"
JZT,"Arlington, TX",YIP,"Detroit, MI"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",SIT,"Sitka, AK"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",SIT,"Sitka, AK"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",JNU,"Juneau, AK"
KAE,"Kake, AK",KTN,"Ketchikan, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",NUL,"Nulato, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",RBY,"Ruby, AK"
KAL,"Kaltag, AK",NUL,"Nulato, AK"
KAL,"Kaltag, AK",HSL,"Huslia, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",RMP,"Rampart, AK"
KAL,"Kaltag, AK",GAL,"Galena, AK"
KAL,"Kaltag, AK",KYU,"Koyukuk, AK"
KAL,"Kaltag, AK",RBY,"Ruby, AK"
KAL,"Kaltag, AK",NUL,"Nulato, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KAL,"Kaltag, AK",FAI,"Fairbanks, AK"
KBC,"Birch Creek, AK",CIK,"Chalkyitsik, AK"
KBC,"Birch Creek, AK",FAI,"Fairbanks, AK"
KBC,"Birch Creek, AK",FAI,"Fairbanks, AK"
KBC,"Birch Creek, AK",FAI,"Fairbanks, AK"
KBC,"Birch Creek, AK",CIK,"Chalkyitsik, AK"
KBC,"Birch Creek, AK",FAI,"Fairbanks, AK"
KCC,"Coffman Cove, AK",WFB,"Ketchikan, AK"
KCC,"Coffman Cove, AK",WWP,"Whale Pass, AK"
KCC,"Coffman Cove, AK",WFB,"Ketchikan, AK"
KCC,"Coffman Cove, AK",NKI,"Naukiti, AK"
KCC,"Coffman Cove, AK",EDA,"Edna Bay, AK"
KCC,"Coffman Cove, AK",WWP,"Whale Pass, AK"
KCG,"Chignik Bay, AK",KCL,"Chignik Lagoon, AK"
KCG,"Chignik Bay, AK",AKN,"King Salmon, AK"
KCG,"Chignik Bay, AK",KCQ,"Chignik, AK"
KCG,"Chignik Bay, AK",PTH,"Port Heiden, AK"
KCG,"Chignik Bay, AK",DLG,"Dillingham, AK"
KCL,"Chignik Lagoon, AK",KCG,"Chignik Bay, AK"
KCL,"Chignik Lagoon, AK",KCQ,"Chignik, AK"
KCL,"Chignik Lagoon, AK",PTH,"Port Heiden, AK"
KCQ,"Chignik, AK",ADQ,"Kodiak, AK"
KCQ,"Chignik, AK",KCL,"Chignik Lagoon, AK"
KCQ,"Chignik, AK",AKN,"King Salmon, AK"
KCQ,"Chignik, AK",DLG,"Dillingham, AK"
KCQ,"Chignik, AK",KCG,"Chignik Bay, AK"
KCQ,"Chignik, AK",PTH,"Port Heiden, AK"
KEB,"Nanwalek, AK",HOM,"Homer, AK"
KEB,"Nanwalek, AK",PGM,"Port Graham, AK"
KEB,"Nanwalek, AK",SOV,"Seldovia, AK"
KEH,"Kenmore, WA",LKE,"Seattle, WA"
KEH,"Kenmore, WA",KEH,"Kenmore, WA"
KEH,"Kenmore, WA",RCE,"Roche Harbor, WA"
KEH,"Kenmore, WA",FBS,"Friday Harbor, WA"
KEH,"Kenmore, WA",LPS,"Lopez Island, WA"
KEH,"Kenmore, WA",RSJ,"Rosario, WA"
KEH,"Kenmore, WA",DHB,"Deer Harbor, WA"
KEH,"Kenmore, WA",LKE,"Seattle, WA"
KEH,"Kenmore, WA",KEH,"Kenmore, WA"
KEH,"Kenmore, WA",RCE,"Roche Harbor, WA"
KEH,"Kenmore, WA",FBS,"Friday Harbor, WA"
KEH,"Kenmore, WA",LPS,"Lopez Island, WA"
KEH,"Kenmore, WA",RSJ,"Rosario, WA"
KEH,"Kenmore, WA",DHB,"Deer Harbor, WA"
KEH,"Kenmore, WA",LKE,"Seattle, WA"
KEH,"Kenmore, WA",KEH,"Kenmore, WA"
KEH,"Kenmore, WA",RCE,"Roche Harbor, WA"
KEH,"Kenmore, WA",FBS,"Friday Harbor, WA"
KEH,"Kenmore, WA",DHB,"Deer Harbor, WA"
KEH,"Kenmore, WA",KEH,"Kenmore, WA"
KEH,"Kenmore, WA",LKE,"Seattle, WA"
KEH,"Kenmore, WA",KEH,"Kenmore, WA"
KEH,"Kenmore, WA",RCE,"Roche Harbor, WA"
KEH,"Kenmore, WA",FBS,"Friday Harbor, WA"
KEH,"Kenmore, WA",LPS,"Lopez Island, WA"
KEH,"Kenmore, WA",FBS,"Friday Harbor, WA"
KEH,"Kenmore, WA",RCE,"Roche Harbor, WA"
KEK,"Ekwok, AK",KGK,"Koliganek, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",AKN,"King Salmon, AK"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",KGK,"Koliganek, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KEK,"Ekwok, AK",DLG,"Dillingham, AK"
KEK,"Ekwok, AK",KNW,"New Stuyahok, AK"
KFP,"False Pass, AK",CDB,"Cold Bay, AK"
KGK,"Koliganek, AK",KEK,"Ekwok, AK"
KGK,"Koliganek, AK",KNW,"New Stuyahok, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",KNW,"New Stuyahok, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",KLL,"Levelock, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",KNW,"New Stuyahok, AK"
KGK,"Koliganek, AK",KEK,"Ekwok, AK"
KGK,"Koliganek, AK",AKN,"King Salmon, AK"
KGK,"Koliganek, AK",DLG,"Dillingham, AK"
KGK,"Koliganek, AK",KNW,"New Stuyahok, AK"
KGK,"Koliganek, AK",KEK,"Ekwok, AK"
KGK,"Koliganek, AK",ILI,"Iliamna, AK"
KGX,"Grayling, AK",BET,"Bethel, AK"
KGX,"Grayling, AK",FAI,"Fairbanks, AK"
KGX,"Grayling, AK",ANI,"Aniak, AK"
KGX,"Grayling, AK",ANV,"Anvik, AK"
KGX,"Grayling, AK",ANI,"Aniak, AK"
KGX,"Grayling, AK",SHX,"Shageluk, AK"
KGX,"Grayling, AK",UNK,"Unalakleet, AK"
KGX,"Grayling, AK",ANC,"Anchorage, AK"
KGX,"Grayling, AK",HCR,"Holy Cross, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",GLV,"Golovin, AK"
KKA,"Koyuk, AK",SKK,"Shaktoolik, AK"
KKA,"Koyuk, AK",ELI,"Elim, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",SKK,"Shaktoolik, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",ELI,"Elim, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",OME,"Nome, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",SKK,"Shaktoolik, AK"
KKA,"Koyuk, AK",UNK,"Unalakleet, AK"
KKA,"Koyuk, AK",SKK,"Shaktoolik, AK"
KKA,"Koyuk, AK",OTZ,"Kotzebue, AK"
KKB,"Kitoi Bay, AK",A43,"Kodiak Island, AK"
KKB,"Kitoi Bay, AK",SYB,"Seal Bay, AK"
KKB,"Kitoi Bay, AK",SYB,"Seal Bay, AK"
KKB,"Kitoi Bay, AK",A43,"Kodiak Island, AK"
KKB,"Kitoi Bay, AK",A43,"Kodiak Island, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",GNU,"Goodnews Bay, AK"
KKH,"Kongiganak, AK",KPN,"Kipnuk, AK"
KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",KWK,"Kwigillingok, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",BET,"Bethel, AK"
KKH,"Kongiganak, AK",KWN,"Quinhagak, AK"
KKH,"Kongiganak, AK",WTL,"Tuntutuliak, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",KWT,"Kwethluk, AK"
KKI,"Akiachak, AK",TLT,"Tuluksak, AK"
KKI,"Akiachak, AK",AKI,"Akiak, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",AKI,"Akiak, AK"
KKI,"Akiachak, AK",RSH,"Russian Mission, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",ANI,"Aniak, AK"
KKI,"Akiachak, AK",ANI,"Aniak, AK"
KKI,"Akiachak, AK",BET,"Bethel, AK"
KKI,"Akiachak, AK",ANI,"Aniak, AK"
KLG,"Kalskag, AK",BET,"Bethel, AK"
KLG,"Kalskag, AK",ANI,"Aniak, AK"
KLG,"Kalskag, AK",RSH,"Russian Mission, AK"
KLG,"Kalskag, AK",MOU,"Mountain Village, AK"
KLG,"Kalskag, AK",BET,"Bethel, AK"
KLG,"Kalskag, AK",ANI,"Aniak, AK"
KLL,"Levelock, AK",AKN,"King Salmon, AK"
KLL,"Levelock, AK",DLG,"Dillingham, AK"
KLL,"Levelock, AK",AKN,"King Salmon, AK"
KLL,"Levelock, AK",DLG,"Dillingham, AK"
KLL,"Levelock, AK",KGK,"Koliganek, AK"
KLL,"Levelock, AK",DLG,"Dillingham, AK"
KLL,"Levelock, AK",ILI,"Iliamna, AK"
KLN,"Larsen Bay, AK",KYK,"Karluk, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",KYK,"Karluk, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",A43,"Kodiak Island, AK"
KLN,"Larsen Bay, AK",A43,"Kodiak Island, AK"
KLN,"Larsen Bay, AK",KYK,"Karluk, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",KYK,"Karluk, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",ADQ,"Kodiak, AK"
KLN,"Larsen Bay, AK",ANC,"Anchorage, AK"
KLN,"Larsen Bay, AK",ILI,"Iliamna, AK"
KLW,"Klawock, AK",JNU,"Juneau, AK"
KLW,"Klawock, AK",JNU,"Juneau, AK"
KLW,"Klawock, AK",SIT,"Sitka, AK"
KLW,"Klawock, AK",JNU,"Juneau, AK"
KLW,"Klawock, AK",KTN,"Ketchikan, AK"
KLW,"Klawock, AK",KTN,"Ketchikan, AK"
KLW,"Klawock, AK",KTN,"Ketchikan, AK"
KLW,"Klawock, AK",KTN,"Ketchikan, AK"
KLW,"Klawock, AK",KLW,"Klawock, AK"
KMO,"Manokotak, AK",ANC,"Anchorage, AK"
KMO,"Manokotak, AK",CLP,"Clarks Point, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",CLP,"Clarks Point, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",CLP,"Clarks Point, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMO,"Manokotak, AK",CLP,"Clarks Point, AK"
KMO,"Manokotak, AK",KWN,"Quinhagak, AK"
KMO,"Manokotak, AK",AKN,"King Salmon, AK"
KMO,"Manokotak, AK",DLG,"Dillingham, AK"
KMY,"Moser Bay, AK",A43,"Kodiak Island, AK"
KMY,"Moser Bay, AK",KOY,"Olga Bay, AK"
KMY,"Moser Bay, AK",A43,"Kodiak Island, AK"
KMY,"Moser Bay, AK",ALZ,"Lazy Bay, AK"
KMY,"Moser Bay, AK",A43,"Kodiak Island, AK"
KMY,"Moser Bay, AK",OLH,"Old Harbor, AK"
KNB,"Kanab, UT",BLD,"Boulder City, NV"
KNB,"Kanab, UT",BLD,"Boulder City, NV"
KNK,"Kokhanok, AK",AKN,"King Salmon, AK"
KNK,"Kokhanok, AK",DLG,"Dillingham, AK"
KNK,"Kokhanok, AK",ENA,"Kenai, AK"
KNK,"Kokhanok, AK",ANC,"Anchorage, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",IGG,"Igiugig, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",ANC,"Anchorage, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",ILI,"Iliamna, AK"
KNK,"Kokhanok, AK",IGG,"Igiugig, AK"
KNK,"Kokhanok, AK",KGK,"Koliganek, AK"
KNW,"New Stuyahok, AK",KGK,"Koliganek, AK"
KNW,"New Stuyahok, AK",KEK,"Ekwok, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",KGK,"Koliganek, AK"
KNW,"New Stuyahok, AK",KEK,"Ekwok, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",KGK,"Koliganek, AK"
KNW,"New Stuyahok, AK",KEK,"Ekwok, AK"
KNW,"New Stuyahok, AK",DLG,"Dillingham, AK"
KNW,"New Stuyahok, AK",KGK,"Koliganek, AK"
KNW,"New Stuyahok, AK",KEK,"Ekwok, AK"
KOA,"Kona, HI",SAN,"San Diego, CA"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",PDX,"Portland, OR"
KOA,"Kona, HI",SJC,"San Jose, CA"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",PDX,"Portland, OR"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",SEA,"Seattle, WA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",DFW,"Dallas/Fort Worth, TX"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",PHX,"Phoenix, AZ"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",DEN,"Denver, CO"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",DEN,"Denver, CO"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SFO,"San Francisco, CA"
KOA,"Kona, HI",ORD,"Chicago, IL"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",VNY,"Van Nuys, CA"
KOA,"Kona, HI",AUS,"Austin, TX"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",ONT,"Ontario, CA"
KOA,"Kona, HI",SBD,"San Bernardino, CA"
KOA,"Kona, HI",ONT,"Ontario, CA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",LAS,"Las Vegas, NV"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",SAN,"San Diego, CA"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",SJC,"San Jose, CA"
KOA,"Kona, HI",PHX,"Phoenix, AZ"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",LIH,"Lihue, HI"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",LAX,"Los Angeles, CA"
KOA,"Kona, HI",HNL,"Honolulu, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",ITO,"Hilo, HI"
KOA,"Kona, HI",SBA,"Santa Barbara, CA"
KOA,"Kona, HI",OAK,"Oakland, CA"
KOA,"Kona, HI",ITO,"Hilo, HI"
KOA,"Kona, HI",VNY,"Van Nuys, CA"
KOA,"Kona, HI",SNA,"Santa Ana, CA"
KOA,"Kona, HI",RNO,"Reno, NV"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",OGG,"Kahului, HI"
KOA,"Kona, HI",KOA,"Kona, HI"
KOT,"Kotlik, AK",BET,"Bethel, AK"
KOT,"Kotlik, AK",AUK,"Alakanuk, AK"
KOT,"Kotlik, AK",SXP,"Sheldon Point, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",BET,"Bethel, AK"
KOT,"Kotlik, AK",AUK,"Alakanuk, AK"
KOT,"Kotlik, AK",KOT,"Kotlik, AK"
KOT,"Kotlik, AK",SXP,"Sheldon Point, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",SHX,"Shageluk, AK"
KOT,"Kotlik, AK",FAI,"Fairbanks, AK"
KOT,"Kotlik, AK",KSM,"St. Mary's, AK"
KOT,"Kotlik, AK",MOU,"Mountain Village, AK"
KOT,"Kotlik, AK",SXP,"Sheldon Point, AK"
KOT,"Kotlik, AK",UNK,"Unalakleet, AK"
KOT,"Kotlik, AK",OME,"Nome, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",UNK,"Unalakleet, AK"
KOT,"Kotlik, AK",KSM,"St. Mary's, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",UNK,"Unalakleet, AK"
KOT,"Kotlik, AK",MLL,"Marshall, AK"
KOT,"Kotlik, AK",KSM,"St. Mary's, AK"
KOT,"Kotlik, AK",EMK,"Emmonak, AK"
KOT,"Kotlik, AK",KSM,"St. Mary's, AK"
KOT,"Kotlik, AK",BET,"Bethel, AK"
KOT,"Kotlik, AK",ANC,"Anchorage, AK"
KOY,"Olga Bay, AK",A43,"Kodiak Island, AK"
KOY,"Olga Bay, AK",KMY,"Moser Bay, AK"
KOY,"Olga Bay, AK",KMY,"Moser Bay, AK"
KOZ,"Ouzinkie, AK",ORI,"Port Lions, AK"
KOZ,"Ouzinkie, AK",ORI,"Port Lions, AK"
KOZ,"Ouzinkie, AK",ADQ,"Kodiak, AK"
KOZ,"Ouzinkie, AK",DGB,"Danger Bay, AK"
KOZ,"Ouzinkie, AK",ORI,"Port Lions, AK"
KOZ,"Ouzinkie, AK",ADQ,"Kodiak, AK"
KPB,"Point Baker, AK",WFB,"Ketchikan, AK"
KPB,"Point Baker, AK",PPV,"Port Protection, AK"
KPB,"Point Baker, AK",WFB,"Ketchikan, AK"
KPB,"Point Baker, AK",PPV,"Port Protection, AK"
KPC,"Port Clarence, AK",OME,"Nome, AK"
KPM,"Napamute, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",WTL,"Tuntutuliak, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",KKH,"Kongiganak, AK"
KPN,"Kipnuk, AK",KWK,"Kwigillingok, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",WTL,"Tuntutuliak, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",PKA,"Napaskiak, AK"
KPN,"Kipnuk, AK",CYF,"Chefornak, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPN,"Kipnuk, AK",BET,"Bethel, AK"
KPR,"Port Williams, AK",A43,"Kodiak Island, AK"
KPR,"Port Williams, AK",A43,"Kodiak Island, AK"
KPV,"Perryville, AK",AKN,"King Salmon, AK"
KPV,"Perryville, AK",EGX,"Egegik, AK"
KPV,"Perryville, AK",PTH,"Port Heiden, AK"
KPV,"Perryville, AK",KCG,"Chignik Bay, AK"
KPV,"Perryville, AK",AKN,"King Salmon, AK"
KPV,"Perryville, AK",WQZ,"Chignik Lake, AK"
KPV,"Perryville, AK",DLG,"Dillingham, AK"
KPV,"Perryville, AK",EGX,"Egegik, AK"
KPY,"Port Bailey, AK",UGI,"Uganik, AK"
KPY,"Port Bailey, AK",A43,"Kodiak Island, AK"
KPY,"Port Bailey, AK",UGI,"Uganik, AK"
KQA,"Akutan, AK",7AK,"Akun, AK"
KQA,"Akutan, AK",7AK,"Akun, AK"
KSM,"St. Mary's, AK",ANC,"Anchorage, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",HPB,"Hooper Bay, AK"
KSM,"St. Mary's, AK",KSM,"St. Mary's, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",AUK,"Alakanuk, AK"
KSM,"St. Mary's, AK",EMK,"Emmonak, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",ANC,"Anchorage, AK"
KSM,"St. Mary's, AK",KUK,"Kasigluk, AK"
KSM,"St. Mary's, AK",AUK,"Alakanuk, AK"
KSM,"St. Mary's, AK",MLL,"Marshall, AK"
KSM,"St. Mary's, AK",MOU,"Mountain Village, AK"
KSM,"St. Mary's, AK",PQS,"Pilot Station, AK"
KSM,"St. Mary's, AK",RSH,"Russian Mission, AK"
KSM,"St. Mary's, AK",SXP,"Sheldon Point, AK"
KSM,"St. Mary's, AK",BET,"Bethel, AK"
KSM,"St. Mary's, AK",HPB,"Hooper Bay, AK"
KSM,"St. Mary's, AK",KOT,"Kotlik, AK"
